trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,imprevu_present,imprevu_transport,imprevu_meteo,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality
1222,solo,9511.54,paris,printemps,11,villa,1072.25,variable,gastronomie,5,aucun,0,1,"parfait, rien à redire.",864.6854545454546,0.1127314819682196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1223,famille,,bali,automne,8,villa,1219.77,nuageux,culture,1,météo,1,1,déçu par l'organisation.,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1224,famille,8469.08,lisbonne,été,18,appartement,1450.09,nuageux,gastronomie,2,aucun,0,1,à éviter.,470.50444444444446,0.1712216675246898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1225,couple,,new york,hiver,17,hôtel,761.71,ensoleillé,culture,1,météo,1,1,très mauvaise expérience.,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1226,couple,15275.99,tokyo,automne,13,resort,1270.71,pluie,gastronomie,2,bagages,0,1,je ne recommande pas.,1175.0761538461538,0.0831834794340661,0.0,1.0,0.0,1.0,1.0,1.0,0.0,18.79,4.52,34.0,12.27,91.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1227,solo,4585.81,tokyo,été,12,appartement,1394.45,,business,5,retard_vol,1,1,"très satisfait, je recommande.",382.15083333333337,0.3040793229549414,0.0,,0.0,0.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1228,business,13200.97,rome,été,9,villa,1068.05,ensoleillé,business,2,aucun,0,1,,1466.7744444444445,0.0809069333541398,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1229,business,6162.1,sydney,automne,4,,1081.16,nuageux,business,3,retard_vol,1,1,peut mieux faire sur la logistique.,1540.525,0.1754531734311355,0.0,0.0,1.0,,1.0,1.0,0.0,19.17,1.74,22.0,21.07,91.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1230,solo,10179.83,lisbonne,hiver,9,hôtel,1230.14,variable,culture,5,météo,1,1,excellent séjour.,1131.0922222222223,0.1208409177756406,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1231,solo,9885.86,lisbonne,printemps,10,villa,1210.41,ensoleillé,gastronomie,5,bagages,0,1,"très satisfait, je recommande.",988.586,0.1224385131895454,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1232,couple,11550.4,rome,été,11,appartement,1274.07,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.,1050.0363636363636,0.110305270813132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1234,couple,11263.11,rome,été,15,resort,854.83,nuageux,culture,2,annulation,0,1,déçu par l'organisation.,750.874,0.0758964442325432,1.0,0.0,0.0,1.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1235,famille,14372.54,bali,printemps,6,appartement,1383.39,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.,2395.4233333333336,0.0962522977845252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1236,solo,5880.43,bali,hiver,6,villa,1430.7,nuageux,culture,3,aucun,0,1,"quelques imprévus, globalement bien.",980.0716666666668,0.2432985342908596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1237,solo,7064.0,new york,printemps,17,resort,1167.87,ensoleillé,culture,4,météo,1,1,"très satisfait, je recommande.",415.52941176470586,0.1653270101925254,1.0,0.0,0.0,1.0,1.0,0.0,1.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1238,couple,4812.42,rome,printemps,14,villa,717.57,nuageux,culture,4,bagages,0,1,une expérience inoubliable.,343.7442857142857,0.149107933222786,1.0,0.0,0.0,1.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1239,solo,5526.48,lisbonne,hiver,8,villa,1087.25,pluie,plage,2,retard_vol,0,1,je ne recommande pas.,690.81,0.1967346303614597,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1240,solo,13827.88,paris,hiver,9,hôtel,1170.1,pluie,gastronomie,4,retard_vol,1,1,excellent séjour.,1536.431111111111,0.0846189003665059,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1241,business,2872.92,paris,automne,9,hôtel,811.25,ensoleillé,culture,3,annulation,1,1,dans l'ensemble satisfaisant.,319.21333333333337,0.2823782075379752,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.33,2.12,33.0,16.01,91.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1242,business,3123.49,lisbonne,printemps,10,villa,1021.48,variable,,2,annulation,1,1,très mauvaise expérience.,312.349,0.3270316216795956,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1244,couple,9443.43,bali,hiver,21,hôtel,1280.75,pluie,culture,4,retard_vol,1,1,excellent séjour.,449.6871428571429,0.1356233910771827,1.0,1.0,0.0,0.0,1.0,1.0,0.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1245,business,15477.57,new york,printemps,11,appartement,1162.48,nuageux,plage,4,retard_vol,0,1,très bon rapport qualité-prix.,1407.051818181818,0.0751073973498423,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1246,solo,5106.93,rome,printemps,13,villa,676.93,variable,business,1,météo,1,1,très mauvaise expérience.,392.8407692307693,0.1325512587797365,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1247,solo,7433.42,rome,été,3,resort,1212.19,ensoleillé,culture,4,annulation,0,1,"parfait, rien à redire.",2477.806666666667,0.1630729865929814,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1248,business,4258.83,new york,printemps,7,resort,1102.86,ensoleillé,culture,2,aucun,0,1,déçu par l'organisation.,608.4042857142857,0.2589584463338522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1249,solo,7502.08,bali,automne,16,villa,1256.4,nuageux,gastronomie,5,aucun,0,1,excellent séjour.,468.88,0.1674735540010237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1251,business,9687.11,rome,hiver,3,villa,903.2,ensoleillé,,4,météo,1,1,"très satisfait, je recommande.",3229.036666666667,0.0932373019404136,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1252,senior,8228.89,new york,hiver,13,appartement,911.41,pluie,culture,4,aucun,0,1,"très satisfait, je recommande.",632.9915384615384,0.1107573439431077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1253,senior,6691.82,dubaï,hiver,19,villa,973.77,variable,plage,4,aucun,0,1,"parfait, rien à redire.",352.20105263157893,0.145516466372377,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1254,solo,5349.27,rome,été,3,appartement,1123.05,ensoleillé,culture,2,retard_vol,1,1,déçu par l'organisation.,1783.09,0.2099445344878833,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1255,solo,3314.56,paris,hiver,17,hôtel,1157.65,variable,culture,4,annulation,1,1,"très satisfait, je recommande.",194.9741176470588,0.3492620438308554,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1256,business,9859.59,tokyo,automne,3,villa,1066.89,variable,culture,4,aucun,0,1,très bon rapport qualité-prix.,3286.53,0.1082083534913723,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.79,4.52,34.0,12.27,91.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1257,couple,2199.82,dubaï,automne,15,appartement,1004.55,variable,gastronomie,4,aucun,0,0,,146.65466666666669,0.4566509987180769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1258,senior,8988.99,new york,automne,10,hôtel,1023.82,pluie,culture,2,météo,1,1,déçu par l'organisation.,898.899,0.1138971119113493,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1259,solo,15292.34,dubaï,été,3,hôtel,1790.07,pluie,culture,1,aucun,0,1,très mauvaise expérience.,5097.446666666667,0.1170566440453194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1260,famille,12916.59,tokyo,automne,12,villa,911.45,nuageux,randonnée,3,météo,1,1,dans l'ensemble satisfaisant.,1076.3825,0.0705642898009459,0.0,0.0,0.0,1.0,1.0,0.0,1.0,18.79,4.52,34.0,12.27,91.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1263,famille,8624.13,rome,printemps,13,hôtel,1230.83,ensoleillé,business,2,météo,1,1,je ne recommande pas.,663.3946153846153,0.1427193235723487,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1266,couple,8478.36,bali,automne,13,appartement,874.11,variable,culture,2,retard_vol,0,1,à éviter.,652.1815384615385,0.1030989483815266,0.0,1.0,0.0,0.0,1.0,1.0,0.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1267,couple,6883.59,new york,hiver,19,resort,1361.63,nuageux,culture,4,météo,1,1,une expérience inoubliable.,362.2942105263158,0.1978081204720211,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1268,business,14646.39,new york,automne,16,hôtel,1061.46,pluie,,3,annulation,1,1,peut mieux faire sur la logistique.,915.399375,0.0724724659113952,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1269,famille,5902.48,new york,été,3,appartement,1000.13,variable,culture,4,annulation,1,1,excellent séjour.,1967.493333333333,0.1694423361027907,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1270,senior,11635.73,tokyo,été,3,appartement,35.0,variable,culture,2,annulation,1,1,à éviter.,3878.5766666666655,0.0030079762937091,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1271,senior,1812.57,lisbonne,automne,6,appartement,1269.8,ensoleillé,gastronomie,5,bagages,0,0,excellent séjour.,302.095,0.700552254533618,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1272,solo,2777.01,sydney,printemps,3,hôtel,1378.76,variable,business,2,météo,0,0,très mauvaise expérience.,925.67,0.49649083006543,0.0,1.0,0.0,0.0,1.0,0.0,1.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1273,couple,9835.18,lisbonne,printemps,10,hôtel,1234.56,,plage,2,annulation,1,1,de nombreux problèmes rencontrés.,983.518,0.1255249014252916,0.0,,0.0,0.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1274,business,11295.77,new york,été,12,resort,998.89,ensoleillé,gastronomie,2,annulation,1,1,de nombreux problèmes rencontrés.,941.3141666666668,0.0884304478579149,0.0,0.0,1.0,1.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1275,famille,3061.88,new york,hiver,3,appartement,1281.84,pluie,gastronomie,3,aucun,0,0,séjour correct mais perfectible.,1020.6266666666668,0.4186447542032999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1276,solo,7021.13,new york,printemps,14,appartement,1442.07,nuageux,,5,aucun,0,1,"très satisfait, je recommande.",501.50928571428574,0.2053900155672947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1277,senior,1350.71,tokyo,hiver,13,villa,1154.11,pluie,plage,4,météo,0,0,une expérience inoubliable.,103.90076923076924,0.8544469205084733,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1278,senior,6192.96,bali,hiver,7,appartement,1600.84,nuageux,plage,1,annulation,1,1,,884.7085714285714,0.258493515217279,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
1280,couple,5169.38,paris,été,3,appartement,1174.81,ensoleillé,gastronomie,3,retard_vol,0,1,"quelques imprévus, globalement bien.",1723.1266666666668,0.2272632307936348,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.05,2.58,30.0,14.41,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1281,business,,paris,printemps,8,hôtel,1185.4,ensoleillé,plage,3,aucun,0,1,séjour correct mais perfectible.,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1282,business,2366.41,lisbonne,printemps,10,appartement,1154.78,ensoleillé,plage,1,météo,1,0,je ne recommande pas.,236.641,0.4879881339243834,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1283,solo,4308.52,paris,printemps,11,resort,782.67,pluie,gastronomie,3,retard_vol,1,1,dans l'ensemble satisfaisant.,391.6836363636364,0.1816563460306555,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1284,business,14016.22,new york,été,12,appartement,1093.86,nuageux,plage,5,aucun,0,1,,1168.0183333333332,0.0780424394023495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1285,famille,7218.18,new york,automne,11,hôtel,,ensoleillé,culture,3,aucun,0,1,dans l'ensemble satisfaisant.,656.1981818181819,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1286,couple,2880.69,rome,automne,9,villa,1006.49,pluie,culture,1,aucun,0,1,déçu par l'organisation.,320.07666666666665,0.3493919859478111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
1287,solo,5654.21,lisbonne,printemps,11,villa,1208.5,pluie,plage,1,bagages,0,1,je ne recommande pas.,514.0190909090909,0.2137345447020892,0.0,1.0,0.0,1.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1289,couple,2832.88,lisbonne,printemps,9,appartement,1325.35,variable,plage,3,bagages,0,0,peut mieux faire sur la logistique.,314.76444444444445,0.467845443506255,0.0,1.0,0.0,0.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1290,senior,12411.61,dubaï,été,11,villa,,nuageux,randonnée,4,retard_vol,0,1,"parfait, rien à redire.",1128.328181818182,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1291,senior,6349.23,rome,été,9,resort,1162.8,variable,business,2,aucun,0,1,très mauvaise expérience.,705.4699999999999,0.1831403178023161,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1292,solo,14551.21,rome,été,7,villa,751.59,ensoleillé,culture,1,aucun,0,1,de nombreux problèmes rencontrés.,2078.744285714285,0.0516513746966747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1293,senior,6539.37,bali,été,13,appartement,1597.91,pluie,,3,aucun,0,1,séjour correct mais perfectible.,503.0284615384616,0.2443522847002081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
1294,senior,6778.86,tokyo,printemps,7,villa,1079.97,variable,plage,4,retard_vol,0,1,"parfait, rien à redire.",968.4085714285712,0.1593143979961232,0.0,1.0,0.0,1.0,1.0,1.0,0.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
1295,famille,9509.37,rome,printemps,42,villa,1096.32,variable,randonnée,2,annulation,1,1,je ne recommande pas.,226.41357142857143,0.1152883944993201,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
