trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,reste_budget_apres_vol,budget_apres_vol_par_jour,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_meteo_prevue,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
2521,business,2683.2,rome,printemps,2,resort,790.43,ensoleillé,gastronomie,1,retard_vol,1,0,tres mauvaise experience.,1892.77,946.385,0.1724999999999998,0.0,0,1.0,0.4113722222222222,0.2177,risque_eleve
2522,famille,2685.99,tokyo,printemps,8,hôtel,617.84,ensoleillé,business,2,aucun,0,1,sejour decevant.,2068.15,258.51874999999995,0.0,1.0,0,1.0,0.3183611111111111,0.3382,risque_eleve
2523,business,4969.56,new york,été,5,appartement,1804.6,pluie,plage,1,météo,1,1,tres mauvaise experience.,3164.9600000000005,632.9920000000001,0.2681846153846154,0.0,0,0.25,0.4609944444444444,0.1604,risque_eleve
2524,business,6394.01,rome,été,6,villa,1083.69,nuageux,plage,3,météo,1,1,sejour correct mais perfectible.,5310.32,885.0533333333333,1.0,0.0,0,0.7,0.4642444444444444,0.4197,risque_moyen
2525,couple,3554.72,new york,hiver,6,resort,1307.48,pluie,culture,1,météo,1,0,tres mauvaise experience.,2247.24,374.54,0.0,0.0686535947712418,1,0.25,0.1832,0.3643,risque_eleve
2526,solo,5338.56,rome,printemps,11,villa,1172.35,variable,business,2,bagages,1,1,sejour decevant.,4166.210000000001,378.7463636363637,1.0,0.0,0,0.45,0.4113722222222222,0.3834,risque_eleve
2527,solo,953.7,tokyo,été,3,resort,673.63,nuageux,gastronomie,1,aucun,0,1,tres mauvaise experience.,280.07000000000005,93.35666666666668,0.0,1.0,0,0.7,0.4004166666666666,0.312,risque_eleve
2528,business,8503.03,dubaï,printemps,6,appartement,1333.75,pluie,culture,2,aucun,0,1,sejour decevant.,7169.280000000001,1194.88,1.0,0.0,0,0.25,0.6816444444444444,0.3918,risque_eleve
2529,senior,9977.31,rome,printemps,5,resort,842.58,ensoleillé,gastronomie,4,retard_vol,0,1,tres bon sejour.,9134.73,1826.946,1.0,0.0,1,1.0,0.4113722222222222,0.6294,risque_faible
2530,senior,10691.74,dubaï,automne,10,villa,870.07,ensoleillé,gastronomie,5,météo,1,1,excellent sejour.,9821.67,982.167,1.0,0.3967142857142857,1,1.0,0.6703277777777777,0.7318,risque_faible
2531,senior,9945.71,tokyo,printemps,4,villa,1253.31,nuageux,business,3,retard_vol,1,1,sejour correct mais perfectible.,8692.4,2173.1,1.0,0.4515238095238095,0,0.7,0.3183611111111111,0.4835,risque_moyen
2532,senior,13298.78,paris,automne,13,villa,938.29,nuageux,plage,2,bagages,1,0,sejour decevant.,12360.490000000002,950.8069230769232,1.0,0.0,0,0.7,0.3681277777777778,0.4082,risque_moyen
2533,famille,7846.62,rome,été,6,villa,835.82,pluie,culture,4,météo,1,1,tres bon sejour.,7010.8,1168.4666666666667,1.0,0.0,1,0.25,0.4642444444444444,0.6657,risque_faible
2534,business,6470.17,new york,automne,3,villa,1043.73,variable,plage,2,retard_vol,0,1,sejour decevant.,5426.4400000000005,1808.8133333333333,0.5567634615384615,0.4134248366013072,0,0.45,0.3630666666666667,0.3279,risque_eleve
2535,business,5750.45,paris,été,8,villa,889.45,ensoleillé,business,3,météo,1,1,sejour correct mais perfectible.,4861.0,607.625,1.0,0.0,1,1.0,0.5546333333333333,0.6466,risque_faible
2536,senior,5520.24,dubaï,automne,12,villa,1128.2,nuageux,gastronomie,3,météo,1,1,sejour correct mais perfectible.,4392.04,366.0033333333333,0.4436967213114753,0.0,1,0.7,0.6703277777777777,0.4687,risque_moyen
2537,couple,7737.43,lisbonne,printemps,17,hôtel,1579.91,ensoleillé,gastronomie,5,retard_vol,1,1,excellent sejour.,6157.52,362.2070588235295,1.0,0.0,1,1.0,0.4363388888888889,0.7524,risque_faible
2538,couple,10257.95,rome,été,13,resort,924.04,nuageux,culture,4,annulation,0,1,tres bon sejour.,9333.91,717.993076923077,1.0,0.0,1,0.7,0.4642444444444444,0.7197,risque_faible
2539,famille,7833.44,bali,hiver,11,villa,406.74,ensoleillé,,4,météo,0,1,tres bon sejour.,7426.7,675.1545454545454,0.8918225806451613,1.0,0,1.0,0.5211222222222222,0.7322,risque_faible
2540,business,2622.89,lisbonne,printemps,11,appartement,1009.26,ensoleillé,gastronomie,2,météo,1,0,sejour decevant.,1613.63,146.69363636363636,0.2767977941176469,0.0,0,1.0,0.4363388888888889,0.2499,risque_eleve
2541,couple,6484.72,bali,été,9,villa,898.88,ensoleillé,plage,4,aucun,0,1,tres bon sejour.,5585.84,620.6488888888889,0.6199032258064515,0.909294685990338,1,1.0,0.5497055555555554,0.8232,risque_faible
2542,couple,6194.21,lisbonne,hiver,11,appartement,744.22,nuageux,business,3,aucun,0,1,sejour correct mais perfectible.,5449.99,495.4536363636364,1.0,0.0,0,0.7,0.3659111111111111,0.4079,risque_moyen
2543,solo,4303.98,sydney,été,7,hôtel,1089.35,ensoleillé,business,3,retard_vol,1,0,sejour correct mais perfectible.,3214.63,459.2328571428571,0.0,0.8467094017094017,0,1.0,0.3825888888888888,0.4383,risque_moyen
2544,senior,6477.41,new york,été,6,villa,,nuageux,culture,3,aucun,0,1,sejour correct mais perfectible.,,,0.558155769230769,0.5,1,0.7,0.4609944444444444,0.5656,risque_moyen
2545,senior,7193.97,new york,hiver,14,appartement,1387.11,nuageux,business,2,aucun,0,1,sejour decevant.,5806.860000000001,414.7757142857144,0.6959557692307691,0.0,0,0.7,0.1832,0.4209,risque_moyen
2546,couple,4458.73,paris,été,4,villa,1117.42,ensoleillé,gastronomie,3,retard_vol,0,1,sejour correct mais perfectible.,3341.3099999999995,835.3274999999999,0.639502976190476,0.0,1,1.0,0.5546333333333333,0.6656,risque_faible
2547,famille,7135.58,bali,hiver,8,villa,1239.96,pluie,culture,4,retard_vol,0,1,tres bon sejour.,5895.62,736.9525,0.7511249999999999,0.5797487922705316,1,0.25,0.5211222222222222,0.7072,risque_faible
2548,couple,5618.16,paris,été,6,appartement,1036.14,ensoleillé,gastronomie,4,retard_vol,0,1,tres bon sejour.,4582.02,763.67,0.9845714285714284,0.0,1,1.0,0.5546333333333333,0.6422,risque_faible
2549,couple,11570.86,paris,printemps,24,appartement,1536.17,ensoleillé,gastronomie,3,aucun,0,0,sejour correct mais perfectible.,10034.69,418.1120833333334,1.0,0.0,1,1.0,0.3504166666666666,0.6221,risque_faible
2550,business,1162.47,tokyo,hiver,3,villa,1046.22,ensoleillé,business,3,bagages,1,1,sejour correct mais perfectible.,116.25,38.75,0.0,0.6706666666666665,1,1.0,0.1438499999999999,0.438,risque_moyen
2551,solo,500.0,bali,automne,14,appartement,,pluie,business,1,bagages,0,0,tres mauvaise experience.,,,0.0,0.5,0,0.25,0.5225333333333333,0.3027,risque_eleve
2552,business,3182.19,lisbonne,automne,7,villa,907.51,pluie,business,2,annulation,1,1,sejour decevant.,2274.6800000000003,324.95428571428573,0.482422794117647,0.0,1,0.25,0.5109277777777776,0.4064,risque_moyen
2553,business,4934.47,new york,automne,6,villa,1116.02,ensoleillé,culture,2,retard_vol,1,0,sejour decevant.,3818.45,636.4083333333334,0.2614365384615384,0.3189281045751636,0,1.0,0.3630666666666667,0.2942,risque_eleve
2554,couple,11806.32,lisbonne,automne,16,villa,925.47,ensoleillé,randonnée,4,météo,0,0,tres bon sejour.,10880.85,680.053125,1.0,0.0,0,1.0,0.5109277777777776,0.5813,risque_moyen
2555,couple,9696.39,new york,printemps,3,villa,811.15,nuageux,plage,4,bagages,0,1,tres bon sejour.,8885.24,2961.7466666666664,1.0,0.7174509803921568,1,0.7,0.3306888888888888,0.8328,risque_faible
2556,solo,5276.78,paris,hiver,6,,1207.26,pluie,culture,3,aucun,0,1,sejour correct mais perfectible.,4069.52,678.2533333333332,0.8829702380952378,0.0,1,0.25,0.17495,0.4782,risque_moyen
2557,business,6811.83,new york,automne,5,resort,618.43,ensoleillé,plage,3,retard_vol,0,1,sejour correct mais perfectible.,6193.4,1238.6799999999998,0.6224673076923076,0.969372549019608,0,1.0,0.3630666666666667,0.5123,risque_moyen
2558,senior,5515.92,dubaï,été,3,appartement,960.82,variable,plage,2,aucun,0,1,sejour decevant.,4555.1,1518.3666666666668,0.4428114754098359,0.2526666666666667,0,0.45,0.5018666666666666,0.4037,risque_moyen
2559,solo,2229.21,sydney,hiver,4,appartement,1408.17,variable,business,2,météo,0,1,sejour decevant.,821.04,205.26,0.0,0.5742136752136753,0,0.45,0.5683611111111111,0.3456,risque_eleve
2560,famille,9121.02,new york,automne,9,villa,1156.36,variable,plage,4,météo,1,1,tres bon sejour.,7964.660000000001,884.9622222222223,1.0,0.2661960784313727,1,0.45,0.3630666666666667,0.7255,risque_faible
2561,famille,8319.73,rome,été,3,villa,989.3,pluie,culture,4,météo,1,1,tres bon sejour.,7330.429999999999,2443.4766666666665,1.0,0.0,1,0.25,0.4642444444444444,0.6657,risque_faible
2562,solo,18426.95,rome,hiver,14,villa,,ensoleillé,business,4,retard_vol,1,1,tres bon sejour.,,,1.0,0.5,0,1.0,0.2807999999999999,0.5237,risque_moyen
2563,solo,1357.63,tokyo,été,8,resort,468.92,nuageux,randonnée,3,aucun,0,1,sejour correct mais perfectible.,888.71,111.08875,0.0,1.0,1,0.7,0.4004166666666666,0.492,risque_moyen
2564,senior,9719.62,new york,hiver,12,appartement,934.57,pluie,culture,5,aucun,0,1,excellent sejour.,8785.050000000001,732.0875000000001,1.0,0.5561176470588234,1,0.25,0.1832,0.7321,risque_faible
2565,business,5124.05,new york,automne,8,villa,619.43,variable,business,3,annulation,1,0,sejour correct mais perfectible.,4504.62,563.0775,0.2978942307692307,0.968065359477124,1,0.45,0.3630666666666667,0.5352,risque_moyen
2566,couple,945.77,lisbonne,hiver,7,villa,743.35,variable,business,1,retard_vol,1,1,tres mauvaise experience.,202.42,28.917142857142853,0.0,0.0,0,0.45,0.3659111111111111,0.2179,risque_eleve
2567,couple,6341.22,bali,été,6,villa,1180.94,ensoleillé,plage,4,aucun,0,1,tres bon sejour.,5160.280000000001,860.0466666666667,0.5909717741935483,0.6367729468599033,1,1.0,0.5497055555555554,0.7661,risque_faible
2568,couple,16695.55,paris,hiver,16,appartement,799.49,pluie,gastronomie,3,aucun,0,0,sejour correct mais perfectible.,15896.06,993.50375,1.0,0.0,1,0.25,0.17495,0.511,risque_moyen
2569,business,4067.45,lisbonne,hiver,4,villa,599.7,ensoleillé,business,4,retard_vol,0,0,tres bon sejour.,3467.75,866.9375,0.8078860294117646,0.0242690058479532,1,1.0,0.3659111111111111,0.5745,risque_moyen
2570,solo,3434.31,rome,printemps,7,hôtel,914.46,ensoleillé,plage,2,aucun,0,1,sejour decevant.,2519.85,359.9785714285714,0.4132403846153845,0.0,0,1.0,0.4113722222222222,0.4051,risque_moyen
2571,solo,11196.62,new york,été,12,hôtel,1093.46,nuageux,randonnée,4,bagages,1,0,tres bon sejour.,10103.16,841.93,1.0,0.3484183006535948,1,0.7,0.4609944444444444,0.782,risque_faible
2572,business,1600.35,rome,été,6,hôtel,1245.58,ensoleillé,business,2,retard_vol,1,1,sejour decevant.,354.77,59.12833333333333,0.0,0.0,1,1.0,0.4642444444444444,0.4757,risque_moyen
2573,senior,5468.56,bali,printemps,6,villa,1616.91,variable,plage,1,météo,1,1,tres mauvaise experience.,3851.650000000001,641.9416666666667,0.4150322580645161,0.2155458937198067,0,0.45,0.5140166666666667,0.2707,risque_eleve
2574,business,2750.36,paris,été,14,resort,1736.31,variable,culture,1,annulation,1,0,tres mauvaise experience.,1014.0500000000002,72.43214285714286,0.1310595238095238,0.0,0,0.45,0.5546333333333333,0.1573,risque_eleve
2575,business,,tokyo,automne,13,resort,,pluie,culture,1,aucun,0,1,tres mauvaise experience.,,,0.5,0.5,0,0.25,0.3977388888888888,0.3077,risque_eleve
2576,solo,5581.87,tokyo,automne,16,hôtel,1199.52,ensoleillé,plage,3,météo,1,1,sejour correct mais perfectible.,4382.35,273.896875,0.2815746527777776,0.5084444444444444,0,1.0,0.3977388888888888,0.4581,risque_moyen
2577,couple,1905.59,paris,automne,14,hôtel,1036.16,nuageux,randonnée,2,annulation,0,0,sejour decevant.,869.4299999999998,62.10214285714285,0.0,0.0,0,0.7,0.3681277777777778,0.2482,risque_eleve
2578,famille,724.74,bali,printemps,11,appartement,42.24,pluie,plage,4,aucun,0,0,tres bon sejour.,682.5,62.04545454545455,0.0,1.0,1,0.25,0.5140166666666667,0.5717,risque_moyen
2579,senior,9976.19,bali,été,12,villa,1440.19,ensoleillé,plage,3,météo,1,0,sejour correct mais perfectible.,8536.0,711.3333333333334,1.0,0.3862898550724638,0,1.0,0.5497055555555554,0.5355,risque_moyen
2580,solo,8201.56,tokyo,été,6,appartement,850.22,variable,randonnée,5,retard_vol,1,1,excellent sejour.,7351.339999999999,1225.2233333333331,0.7363819444444444,0.8780740740740741,1,0.45,0.4004166666666666,0.7663,risque_faible
2581,senior,10714.93,rome,hiver,23,resort,1477.36,variable,gastronomie,3,annulation,1,1,sejour correct mais perfectible.,9237.57,401.6334782608696,1.0,0.0,1,0.45,0.2807999999999999,0.5477,risque_moyen
2582,business,4310.47,dubaï,automne,11,appartement,1294.54,ensoleillé,plage,1,retard_vol,1,1,tres mauvaise experience.,3015.9300000000003,274.17545454545456,0.1957930327868852,0.0,0,1.0,0.6703277777777777,0.2553,risque_eleve
2583,solo,,bali,printemps,15,hôtel,,nuageux,culture,4,aucun,0,1,tres bon sejour.,,,0.5,0.5,1,0.7,0.5140166666666667,0.6757,risque_faible
2584,business,9783.08,rome,hiver,4,villa,874.55,ensoleillé,business,3,météo,1,1,sejour correct mais perfectible.,8908.53,2227.1325,1.0,0.0,1,1.0,0.2807999999999999,0.6137,risque_faible
2585,senior,2596.63,lisbonne,printemps,10,villa,1161.56,nuageux,culture,2,retard_vol,1,0,sejour decevant.,1435.0700000000002,143.507,0.2671433823529412,0.0,1,0.7,0.4363388888888889,0.3912,risque_eleve
2586,solo,8500.56,bali,été,11,villa,579.94,ensoleillé,plage,3,aucun,0,1,sejour correct mais perfectible.,7920.619999999999,720.0563636363636,1.0,1.0,0,1.0,0.5497055555555554,0.646,risque_faible
2587,solo,4639.41,new york,hiver,4,resort,1166.07,nuageux,gastronomie,1,aucun,0,1,tres mauvaise experience.,3473.34,868.335,0.2046942307692306,0.2535032679738562,0,0.7,0.1832,0.2089,risque_eleve
2588,senior,3313.82,dubaï,automne,16,villa,476.88,ensoleillé,plage,1,météo,1,1,tres mauvaise experience.,2836.94,177.30875,0.0,1.0,0,1.0,0.6703277777777777,0.3804,risque_eleve
2589,famille,6237.96,tokyo,printemps,16,appartement,779.68,nuageux,plage,4,aucun,0,0,tres bon sejour.,5458.28,341.1425,0.3954791666666665,0.9527195767195769,1,0.7,0.3183611111111111,0.7044,risque_faible
2590,famille,5504.97,rome,été,11,villa,1350.9,nuageux,randonnée,3,aucun,0,1,sejour correct mais perfectible.,4154.07,377.64272727272726,1.0,0.0,0,0.7,0.4642444444444444,0.5397,risque_moyen
2591,business,1901.21,rome,printemps,3,appartement,1551.52,pluie,business,1,météo,1,1,tres mauvaise experience.,349.69000000000005,116.56333333333336,0.0,0.0,1,0.25,0.4113722222222222,0.2594,risque_eleve
2592,solo,6983.29,rome,automne,4,appartement,552.07,ensoleillé,plage,4,retard_vol,0,1,tres bon sejour.,6431.22,1607.805,1.0,0.414641975308642,0,1.0,0.4660166666666667,0.6506,risque_faible
2593,famille,7050.91,paris,hiver,2,villa,1016.43,pluie,randonnée,3,annulation,0,1,sejour correct mais perfectible.,6034.48,3017.24,1.0,0.0,0,0.25,0.17495,0.451,risque_moyen
2594,solo,7092.95,new york,hiver,17,hôtel,899.36,variable,gastronomie,3,météo,0,1,sejour correct mais perfectible.,6193.59,364.32882352941175,0.676528846153846,0.6021437908496732,0,0.45,0.1832,0.4938,risque_moyen
2595,business,8956.05,lisbonne,hiver,8,resort,843.98,variable,culture,2,retard_vol,1,1,sejour decevant.,8112.07,1014.00875,1.0,0.0,0,0.45,0.3659111111111111,0.3779,risque_eleve
2596,solo,5959.35,lisbonne,automne,13,appartement,1428.62,variable,randonnée,4,météo,1,1,tres bon sejour.,4530.7300000000005,348.5176923076924,1.0,0.0,1,0.45,0.5109277777777776,0.6953,risque_faible
2597,famille,8509.8,rome,hiver,18,resort,1474.42,variable,plage,4,retard_vol,0,1,tres bon sejour.,7035.379999999999,390.8544444444444,1.0,0.0,1,0.45,0.2807999999999999,0.6677,risque_faible
2598,couple,5788.21,new york,hiver,6,resort,812.1,pluie,culture,4,météo,1,0,tres bon sejour.,4976.11,829.3516666666666,0.4256173076923076,0.7162091503267973,1,0.25,0.1832,0.6001,risque_faible
2599,couple,15175.67,new york,été,3,villa,,ensoleillé,gastronomie,5,retard_vol,0,1,excellent sejour.,,,1.0,0.5,1,1.0,0.4609944444444444,0.8453,risque_faible
2600,senior,,sydney,printemps,10,villa,,variable,culture,4,annulation,1,1,tres bon sejour.,,,0.5,0.5,1,0.45,0.51555,0.5259,risque_moyen
2601,famille,7921.87,paris,été,19,appartement,742.39,nuageux,plage,5,bagages,0,1,excellent sejour.,7179.48,377.8673684210526,1.0,0.0,1,0.7,0.5546333333333333,0.7306,risque_faible
2602,business,11564.26,rome,hiver,11,resort,1301.38,nuageux,plage,2,météo,1,1,sejour decevant.,10262.88,932.989090909091,1.0,0.0,0,0.7,0.2807999999999999,0.3977,risque_eleve
2603,famille,5717.5,lisbonne,hiver,8,villa,815.38,pluie,plage,4,retard_vol,0,0,tres bon sejour.,4902.12,612.765,1.0,0.0,1,0.25,0.3659111111111111,0.6539,risque_faible
2604,senior,13134.46,paris,printemps,10,appartement,1138.47,variable,gastronomie,4,bagages,0,1,tres bon sejour.,11995.99,1199.599,1.0,0.0,1,0.45,0.3504166666666666,0.6761,risque_faible
2605,solo,4756.12,new york,hiver,12,appartement,,pluie,culture,2,météo,0,1,sejour decevant.,,,0.2271384615384614,0.5,1,0.25,0.1832,0.5056,risque_moyen
2606,business,1795.53,tokyo,automne,1,villa,680.61,nuageux,culture,2,retard_vol,1,1,sejour decevant.,1114.92,1114.92,0.0,1.0,0,0.7,0.3977388888888888,0.3117,risque_eleve
2607,famille,3913.85,bali,printemps,16,resort,2251.48,variable,culture,2,météo,0,1,sejour decevant.,1662.37,103.898125,0.1015826612903225,0.0,1,0.45,0.5140166666666667,0.4441,risque_moyen
2608,business,4430.06,bali,été,6,appartement,1136.59,variable,plage,1,météo,1,1,tres mauvaise experience.,3293.4700000000003,548.9116666666667,0.2056572580645162,0.6796231884057973,0,0.45,0.5497055555555554,0.2999,risque_eleve
2609,solo,4005.88,paris,hiver,18,resort,913.93,variable,culture,3,annulation,1,1,sejour correct mais perfectible.,3091.9500000000003,171.775,0.5047261904761904,0.0,1,0.45,0.17495,0.3963,risque_eleve
2610,couple,9163.95,paris,été,8,hôtel,1002.22,pluie,plage,4,aucun,0,1,tres bon sejour.,8161.73,1020.21625,1.0,0.0,1,0.25,0.5546333333333333,0.6766,risque_faible
2611,couple,2891.72,dubaï,printemps,2,appartement,1358.52,variable,gastronomie,2,aucun,0,1,sejour decevant.,1533.1999999999998,766.5999999999999,0.0,0.0,1,0.45,0.6816444444444444,0.3158,risque_eleve
2612,senior,4327.04,lisbonne,printemps,6,villa,874.63,pluie,culture,3,aucun,0,1,sejour correct mais perfectible.,3452.41,575.4016666666666,0.9033235294117647,0.0,1,0.25,0.4363388888888889,0.5153,risque_moyen
2613,solo,8219.65,rome,printemps,8,appartement,879.19,nuageux,gastronomie,2,aucun,0,1,sejour decevant.,7340.459999999999,917.5575,1.0,0.0,0,0.7,0.4113722222222222,0.5334,risque_moyen
2614,famille,5406.04,tokyo,hiver,17,hôtel,846.12,variable,plage,3,aucun,0,1,sejour correct mais perfectible.,4559.92,268.23058823529414,0.251048611111111,0.8824126984126983,1,0.45,0.1438499999999999,0.4804,risque_moyen
2615,couple,5114.2,bali,printemps,6,resort,1112.8,ensoleillé,randonnée,3,météo,1,1,sejour correct mais perfectible.,4001.4,666.9,0.3435887096774193,0.702608695652174,0,1.0,0.5140166666666667,0.5244,risque_moyen
2616,couple,2682.17,dubaï,été,2,hôtel,1141.42,ensoleillé,business,2,retard_vol,1,1,sejour decevant.,1540.75,770.375,0.0,0.0,0,1.0,0.5018666666666666,0.3002,risque_eleve
2617,business,4731.2,new york,printemps,6,resort,1690.1,variable,culture,1,aucun,0,0,tres mauvaise experience.,3041.1,506.85,0.2223461538461538,0.0,0,0.45,0.3306888888888888,0.1559,risque_eleve
2618,solo,3397.09,dubaï,automne,6,appartement,1292.94,variable,plage,1,météo,0,0,tres mauvaise experience.,2104.15,350.69166666666666,0.008625,0.0,0,0.45,0.6703277777777777,0.2569,risque_eleve
2619,business,,tokyo,automne,11,resort,,pluie,culture,2,aucun,0,1,sejour decevant.,,,0.5,0.5,0,0.25,0.3977388888888888,0.3077,risque_eleve
2620,business,2844.31,new york,automne,6,appartement,982.06,nuageux,business,2,retard_vol,1,0,sejour decevant.,1862.25,310.375,0.0,0.4940392156862746,1,0.7,0.3630666666666667,0.3965,risque_eleve
2621,couple,6307.39,lisbonne,hiver,12,appartement,676.22,pluie,business,2,météo,1,0,sejour decevant.,5631.17,469.26416666666665,1.0,0.0,0,0.25,0.3659111111111111,0.3539,risque_eleve
2622,business,2441.09,dubaï,été,7,resort,914.27,variable,business,2,météo,1,1,sejour decevant.,1526.8200000000002,218.11714285714288,0.0,0.3265555555555556,1,0.45,0.5018666666666666,0.353,risque_eleve
2623,solo,5576.97,dubaï,été,11,resort,1550.12,pluie,randonnée,2,retard_vol,0,1,sejour decevant.,4026.85,366.0772727272728,0.4553217213114754,0.0,1,0.25,0.5018666666666666,0.3977,risque_eleve
2624,senior,11654.7,new york,printemps,10,hôtel,1351.8,pluie,culture,4,météo,1,1,tres bon sejour.,10302.9,1030.2900000000002,1.0,0.0107189542483662,1,0.25,0.3306888888888888,0.6516,risque_faible
2625,famille,4705.25,dubaï,printemps,15,villa,1357.89,ensoleillé,gastronomie,3,retard_vol,1,1,sejour correct mais perfectible.,3347.36,223.1573333333333,0.2766905737704918,0.0,1,1.0,0.6816444444444444,0.5793,risque_moyen
2626,senior,5722.02,paris,printemps,17,villa,1214.3,pluie,plage,2,retard_vol,0,1,sejour decevant.,4507.72,265.16,1.0,0.0,0,0.25,0.3504166666666666,0.3521,risque_eleve
2627,solo,9599.56,paris,printemps,2,villa,1295.46,nuageux,gastronomie,3,météo,0,1,sejour correct mais perfectible.,8304.099999999999,4152.049999999999,1.0,0.0,0,0.7,0.3504166666666666,0.406,risque_moyen
2628,senior,3223.85,rome,printemps,10,villa,1211.02,pluie,gastronomie,2,météo,1,1,sejour decevant.,2012.83,201.283,0.3457852564102563,0.0,1,0.25,0.4113722222222222,0.3562,risque_eleve
2629,couple,12617.79,new york,été,4,villa,,ensoleillé,plage,5,retard_vol,0,1,excellent sejour.,,,1.0,0.5,1,1.0,0.4609944444444444,0.8453,risque_faible
2630,business,1345.62,rome,été,2,villa,1211.06,variable,culture,1,bagages,1,0,tres mauvaise experience.,134.55999999999997,67.27999999999997,0.0,0.0,0,0.45,0.4642444444444444,0.1097,risque_eleve
2631,business,9059.89,lisbonne,été,22,appartement,429.95,ensoleillé,culture,3,bagages,1,0,sejour correct mais perfectible.,8629.939999999999,392.2699999999999,1.0,0.5206140350877193,0,1.0,0.5779666666666666,0.5631,risque_moyen
2632,famille,7394.2,sydney,automne,22,resort,1233.38,ensoleillé,randonnée,3,aucun,0,1,sejour correct mais perfectible.,6160.82,280.0372727272727,0.4678437499999999,0.7236068376068374,0,1.0,0.5032777777777777,0.5616,risque_moyen
2633,business,4572.36,bali,automne,4,resort,1360.68,pluie,culture,1,aucun,0,1,tres mauvaise experience.,3211.6799999999994,802.9199999999998,0.2343467741935483,0.4631111111111111,0,0.25,0.5225333333333333,0.2417,risque_eleve
2634,business,17114.83,new york,été,14,hôtel,858.06,nuageux,plage,4,aucun,0,1,tres bon sejour.,16256.770000000002,1161.1978571428574,1.0,0.6561307189542483,0,0.7,0.4609944444444444,0.6574,risque_faible
2635,senior,12217.89,lisbonne,hiver,21,appartement,848.24,pluie,plage,3,retard_vol,1,0,sejour correct mais perfectible.,11369.65,541.4119047619048,1.0,0.0,0,0.25,0.3659111111111111,0.4739,risque_moyen
2636,couple,15583.13,bali,printemps,19,resort,1480.68,variable,gastronomie,5,aucun,0,0,excellent sejour.,14102.45,742.2342105263157,1.0,0.3471690821256038,1,0.45,0.5140166666666667,0.7582,risque_faible
2637,couple,9799.75,lisbonne,automne,14,villa,940.54,variable,plage,4,bagages,1,1,tres bon sejour.,8859.21,632.8007142857142,1.0,0.0,1,0.45,0.5109277777777776,0.6953,risque_faible
2638,business,6181.39,rome,été,3,appartement,1512.5,pluie,gastronomie,2,retard_vol,1,1,sejour decevant.,4668.89,1556.2966666666669,1.0,0.0,0,0.25,0.4642444444444444,0.3657,risque_eleve
2639,business,3955.31,lisbonne,automne,7,villa,671.64,pluie,business,3,aucun,0,1,sejour correct mais perfectible.,3283.67,469.0957142857143,0.7666580882352941,0.0,1,0.25,0.5109277777777776,0.486,risque_moyen
2640,couple,7371.08,bali,été,7,villa,707.1,variable,plage,5,retard_vol,0,1,excellent sejour.,6663.98,951.9971428571428,0.7986048387096772,1.0,1,0.45,0.5497055555555554,0.8236,risque_faible
2641,couple,6944.48,paris,été,8,hôtel,1100.35,variable,gastronomie,5,météo,1,1,excellent sejour.,5844.129999999999,730.5162499999999,1.0,0.0,1,0.45,0.5546333333333333,0.7006,risque_faible
2642,senior,10878.8,dubaï,été,14,appartement,1819.32,nuageux,business,2,retard_vol,0,1,sejour decevant.,9059.48,647.1057142857143,1.0,0.0,0,0.7,0.5018666666666666,0.5442,risque_moyen
2643,solo,2961.06,lisbonne,printemps,16,resort,865.53,variable,plage,1,aucun,0,1,tres mauvaise experience.,2095.53,130.97062499999998,0.4011249999999999,0.0,0,0.45,0.4363388888888889,0.2187,risque_eleve
2644,famille,6650.13,tokyo,été,11,villa,797.72,pluie,plage,4,aucun,0,1,tres bon sejour.,5852.41,532.0372727272727,0.4670364583333333,0.9336296296296296,1,0.25,0.4004166666666666,0.6769,risque_faible
2645,business,10890.33,new york,automne,12,appartement,825.43,variable,plage,3,retard_vol,0,1,sejour correct mais perfectible.,10064.9,838.7416666666667,1.0,0.6987843137254903,0,0.45,0.3630666666666667,0.5033,risque_moyen
2646,senior,11873.32,new york,printemps,13,appartement,1339.38,variable,culture,4,bagages,1,1,tres bon sejour.,10533.94,810.3030769230768,1.0,0.026954248366013,1,0.45,0.3306888888888888,0.6785,risque_faible
2647,senior,5983.41,tokyo,printemps,18,resort,757.88,ensoleillé,culture,4,aucun,0,1,tres bon sejour.,5225.53,290.3072222222222,0.3512864583333331,0.9757883597883598,1,1.0,0.3183611111111111,0.6122,risque_faible
2648,famille,14067.6,new york,automne,18,hôtel,1105.82,pluie,culture,3,retard_vol,0,0,sejour correct mais perfectible.,12961.78,720.098888888889,1.0,0.3322614379084969,1,0.25,0.3630666666666667,0.5934,risque_moyen
2649,business,3540.93,rome,automne,10,appartement,1119.13,pluie,business,3,annulation,0,1,sejour correct mais perfectible.,2421.8,242.18,0.4474134615384614,0.0,1,0.25,0.4660166666666667,0.3912,risque_eleve
2650,senior,2185.61,tokyo,hiver,19,villa,1403.1,pluie,business,1,météo,1,0,tres mauvaise experience.,782.5100000000002,41.18473684210527,0.0,0.293015873015873,0,0.25,0.1438499999999999,0.1,risque_eleve
